station_id,date_time,parameter,value,unit,depth,depth_unit
PMELCO2_alawai,2011-04-28 08:17:00-07:00,salinity,34.72,PSU,-3,ft
PMELCO2_cce2,2010-10-03 17:17:00-07:00,water_temperature,59.054,°F,-3,ft
NERRS_sfbsmwq,2021-10-13 00:15:00-07:00,oxygen_concentration,1.2,mg/L,-27,ft
NERRS_elkvmwq,2021-09-12 05:30:00-07:00,oxygen_saturation,65.3,%,3,ft
NERRS_soswiwq,2021-09-17 13:30:00-07:00,salinity,31.3,PSU,-5,ft
PMELCO2_cce1,2016-12-16 13:17:00-08:00,salinity,33.11,PSU,-3,ft
PMELCO2_kilonalu,2016-03-17 23:17:00-07:00,co2,382.6,ppm,-3,ft
PMELCO2_kilonalu,2010-01-26 10:17:00-08:00,co2,380.5,ppm,-3,ft
PMELCO2_cce1,2020-02-12 07:17:00-08:00,water_temperature,55.004,°F,-3,ft
PMELCO2_cce2,2018-07-10 05:17:00-07:00,salinity,33.65,PSU,-3,ft
NERRS_elkapwq,2021-09-24 14:30:00-07:00,oxygen_concentration,3.4,mg/L,6,ft
NERRS_soswiwq,2021-09-11 00:30:00-07:00,oxygen_saturation,60.5,%,-2,ft
NERRS_soswiwq,2021-10-20 16:45:00-07:00,pH,7.4,,-4,ft
NERRS_sfbccwq,2021-09-11 13:30:00-07:00,oxygen_saturation,107.0,%,-5,ft
PMELCO2_kaneohe,2013-07-01 20:17:00-07:00,salinity,35.21,PSU,-3,ft
PMELCO2_alawai,2008-09-23 17:17:00-07:00,salinity,34.81,PSU,-3,ft
NERRS_elksmwq,2021-10-23 05:30:00-07:00,water_temperature,61.7,°F,3,ft
PMELCO2_whots,2020-06-19 17:17:00-07:00,salinity,34.72,PSU,-3,ft
NERRS_sfbccwq,2021-09-29 00:30:00-07:00,water_temperature,-146.2,°F,-21,ft
PMELCO2_whots,2017-02-17 22:17:00-08:00,water_temperature,75.074,°F,-3,ft
PMELCO2_cce2,2018-01-15 16:17:00-08:00,pH,8.08,,-3,ft
PMELCO2_cce1,2019-03-06 04:17:00-08:00,salinity,33.37,PSU,-3,ft
PMELCO2_crimp,2019-04-03 23:17:00-07:00,salinity,34.43,PSU,-3,ft
PMELCO2_cce1,2017-05-22 14:17:00-07:00,pH,8.056,,-3,ft
PMELCO2_crimp,2012-02-26 16:17:00-08:00,water_temperature,74.354,°F,-3,ft
PMELCO2_crimp,2013-04-22 23:17:00-07:00,water_temperature,78.872,°F,-3,ft
PMELCO2_kilonalu,2008-10-08 14:16:00-07:00,co2,407.0,ppm,-3,ft
NERRS_sfbsmwq,2021-10-12 18:30:00-07:00,oxygen_concentration,1.2,mg/L,-27,ft
PMELCO2_kilonalu,2009-02-06 13:17:00-08:00,water_temperature,75.074,°F,-3,ft
PMELCO2_alawai,2020-06-24 23:17:00-07:00,co2,403.5,ppm,-3,ft
NERRS_sfbgcwq,2021-10-09 13:00:00-07:00,salinity,124.0,PSU,-34,ft
CARLSBD_Aquafarm1,2019-11-09 15:00:24-08:00,oxygen_concentration,238.0529,µmol/kg,-15,ft
PMELCO2_cce2,2010-06-01 23:17:00-07:00,salinity,33.11,PSU,-3,ft
NERRS_elkapwq,2021-10-26 11:45:00-07:00,oxygen_saturation,14.3,%,5,ft
NERRS_pdbbywq,2021-09-06 01:00:00-07:00,oxygen_concentration,8.7,mg/L,-11,ft
PMELCO2_alawai,2010-02-23 16:17:00-08:00,water_temperature,76.928,°F,-3,ft
NERRS_sfbsmwq,2021-10-31 18:30:00-07:00,oxygen_concentration,1.2,mg/L,-15,ft
PMELCO2_whots,2019-07-20 17:17:00-07:00,co2,426.0,ppm,-3,ft
PMELCO2_alawai,2010-10-09 20:17:00-07:00,water_temperature,79.502,°F,-3,ft
PMELCO2_alawai,2018-07-21 02:17:00-07:00,co2,403.0,ppm,-3,ft
PMELCO2_cce1,2020-03-29 11:17:00-07:00,salinity,33.45,PSU,-3,ft
NERRS_pdbbywq,2021-09-13 07:00:00-07:00,salinity,29.6,PSU,-6,ft
NERRS_elkvmwq,2021-10-15 13:45:00-07:00,salinity,32.3,PSU,3,ft
CARLSBD_Aquafarm1,2020-02-26 16:00:25-08:00,oxygen_concentration,249.7734,µmol/kg,-15,ft
NERRS_elksmwq,2021-09-21 15:45:00-07:00,oxygen_concentration,8.4,mg/L,3,ft
PMELCO2_cce2,2015-11-26 19:17:00-08:00,salinity,33.41,PSU,-3,ft
NERRS_pdbbpwq,2021-10-06 17:15:00-07:00,water_temperature,53.24,°F,-11,ft
PMELCO2_alawai,2012-08-23 14:17:00-07:00,water_temperature,77.594,°F,-3,ft
PMELCO2_cce1,2018-04-03 14:17:00-07:00,salinity,33.47,PSU,-3,ft
PMELCO2_alawai,2011-05-17 11:17:00-07:00,salinity,34.77,PSU,-3,ft
PMELCO2_whots,2008-10-28 23:17:00-07:00,salinity,35.22,PSU,-3,ft
CARLSBD_Aquafarm1,2019-10-01 15:00:25-07:00,water_temperature,68.6885,°F,-15,ft
NERRS_pdbbpwq,2021-09-29 23:30:00-07:00,oxygen_saturation,90.7,%,-9,ft
PMELCO2_cce1,2012-03-06 04:17:01-08:00,water_temperature,36.608,°F,-3,ft
PMELCO2_kilonalu,2008-09-17 11:16:00-07:00,co2,401.6,ppm,-3,ft
NERRS_sfbccwq,2021-10-15 07:30:00-07:00,salinity,35.0,PSU,-24,ft
PMELCO2_kaneohe,2016-01-30 19:17:00-08:00,co2,396.1,ppm,-3,ft
NERRS_pdbbpwq,2021-10-08 23:15:00-07:00,water_temperature,54.32,°F,-5,ft
PMELCO2_cce2,2020-01-22 13:17:00-08:00,water_temperature,58.064,°F,-3,ft
NERRS_sfbgcwq,2021-10-07 22:15:00-07:00,salinity,77.8,PSU,-21,ft
NERRS_soswiwq,2021-09-03 04:30:00-07:00,pH,6.9,,-1,ft
NERRS_elkapwq,2021-10-21 03:45:00-07:00,oxygen_saturation,23.3,%,5,ft
PMELCO2_whots,2019-08-28 20:17:00-07:00,salinity,34.66,PSU,-3,ft
PMELCO2_kaneohe,2015-02-25 07:17:00-08:00,co2,395.1,ppm,-3,ft
NERRS_pdbbpwq,2021-10-04 01:30:00-07:00,water_temperature,54.68,°F,-9,ft
PMELCO2_kaneohe,2018-02-23 16:17:00-08:00,pH,7.786,,-3,ft
PMELCO2_cce1,2010-09-28 08:17:00-07:00,co2,392.7,ppm,-3,ft
NERRS_pdbbpwq,2021-10-26 04:00:00-07:00,salinity,30.4,PSU,-4,ft
CARLSBD_Aquafarm1,2020-02-08 22:00:25-08:00,water_temperature,59.288,°F,-15,ft
NERRS_pdbbpwq,2021-10-28 04:30:00-07:00,oxygen_saturation,91.0,%,-4,ft
PMELCO2_cce1,2018-10-02 20:17:00-07:00,pH,8.005,,-3,ft
PMELCO2_kaneohe,2018-12-20 13:17:00-08:00,salinity,34.91,PSU,-3,ft
NERRS_tjroswq,2021-09-09 14:00:00-07:00,water_temperature,74.3,°F,5,ft
PMELCO2_crimp,2016-02-01 14:47:00-08:00,co2,662.4,ppm,-3,ft
PMELCO2_cce2,2016-05-20 11:17:00-07:00,water_temperature,57.308,°F,-3,ft
PMELCO2_whots,2010-07-20 02:17:00-07:00,water_temperature,78.8,°F,-3,ft
PMELCO2_whots,2020-01-24 04:17:00-08:00,salinity,34.85,PSU,-3,ft
NERRS_pdbbywq,2021-10-30 16:15:00-07:00,water_temperature,50.0,°F,-13,ft
NERRS_elkvmwq,2021-09-03 17:15:00-07:00,oxygen_saturation,107.3,%,4,ft
PMELCO2_whots,2011-02-27 01:17:00-08:00,water_temperature,75.956,°F,-3,ft
PMELCO2_cce2,2014-11-06 07:17:00-08:00,water_temperature,63.194,°F,-3,ft
PMELCO2_cce2,2010-09-22 23:17:00-07:00,co2,395.1,ppm,-3,ft
PMELCO2_whots,2008-07-22 20:17:00-07:00,co2,405.0,ppm,-3,ft
PMELCO2_whots,2019-11-17 10:17:00-08:00,salinity,34.45,PSU,-3,ft
PMELCO2_kaneohe,2011-10-09 20:17:00-07:00,pH,8.069,,-3,ft
PMELCO2_whots,2008-11-28 07:16:00-08:00,salinity,35.24,PSU,-3,ft
NERRS_pdbbywq,2021-09-10 06:30:00-07:00,oxygen_saturation,81.1,%,-11,ft
NERRS_soswiwq,2021-09-04 07:30:00-07:00,pH,6.9,,-1,ft
PMELCO2_whots,2018-12-02 16:17:00-08:00,salinity,35.14,PSU,-3,ft
PMELCO2_cce2,2018-07-26 11:17:00-07:00,co2,548.0,ppm,-3,ft
PMELCO2_whots,2020-06-08 17:17:00-07:00,salinity,34.59,PSU,-3,ft
PMELCO2_cce2,2016-06-07 23:17:00-07:00,co2,366.8,ppm,-3,ft
PMELCO2_cce2,2011-07-08 14:17:00-07:00,salinity,33.57,PSU,-3,ft
PMELCO2_alawai,2010-02-21 16:17:00-08:00,water_temperature,76.388,°F,-3,ft
NERRS_sfbccwq,2021-10-28 16:30:00-07:00,salinity,27.0,PSU,-26,ft
PMELCO2_crimp,2021-10-08 17:17:00-07:00,co2,298.3,ppm,-3,ft
PMELCO2_alawai,2014-06-07 02:17:00-07:00,co2,449.8,ppm,-3,ft
PMELCO2_kaneohe,2021-09-24 14:17:00-07:00,salinity,35.23,PSU,-3,ft
NERRS_pdbbywq,2021-09-07 12:15:00-07:00,oxygen_saturation,150.2,%,-5,ft
PMELCO2_whots,2016-08-05 17:17:00-07:00,co2,404.3,ppm,-3,ft
PMELCO2_cce1,2018-04-10 05:17:00-07:00,salinity,33.5,PSU,-3,ft
PMELCO2_crimp,2018-09-30 14:17:00-07:00,co2,656.5,ppm,-3,ft
PMELCO2_crimp,2021-02-11 04:17:00-08:00,co2,403.2,ppm,-3,ft
NERRS_soswiwq,2021-09-14 09:15:00-07:00,oxygen_concentration,5.2,mg/L,-4,ft
PMELCO2_whots,2007-11-04 22:16:00-08:00,salinity,34.97,PSU,-3,ft
PMELCO2_cce2,2012-06-08 05:17:00-07:00,pH,7.9,,-3,ft
NERRS_sfbccwq,2021-10-12 08:15:00-07:00,oxygen_saturation,1.4,%,-26,ft
PMELCO2_crimp,2016-04-17 08:17:00-07:00,co2,457.9,ppm,-3,ft
PMELCO2_whots,2011-01-11 22:17:00-08:00,co2,370.5,ppm,-3,ft
PMELCO2_kaneohe,2016-06-28 23:17:00-07:00,co2,423.0,ppm,-3,ft
NERRS_elkapwq,2021-09-15 13:00:00-07:00,oxygen_saturation,47.9,%,5,ft
PMELCO2_whots,2008-02-19 16:16:00-08:00,water_temperature,75.002,°F,-3,ft
NERRS_pdbbpwq,2021-09-12 17:15:00-07:00,pH,7.9,,-9,ft
NERRS_elkapwq,2021-09-17 22:45:00-07:00,oxygen_concentration,4.9,mg/L,6,ft
PMELCO2_kaneohe,2013-08-06 17:17:00-07:00,pH,8.07,,-3,ft
PMELCO2_cce1,2016-03-15 02:17:00-07:00,salinity,33.23,PSU,-3,ft
NERRS_pdbbywq,2021-10-23 20:00:00-07:00,salinity,30.2,PSU,-11,ft
NERRS_sfbsmwq,2021-10-22 05:15:00-07:00,water_temperature,50.54,°F,-25,ft
PMELCO2_crimp,2009-11-03 02:17:00-08:00,salinity,34.9,PSU,-3,ft
NERRS_sfbccwq,2021-09-19 11:45:00-07:00,salinity,30.0,PSU,-6,ft
PMELCO2_whots,2019-10-11 17:17:00-07:00,salinity,34.95,PSU,-3,ft
PMELCO2_alawai,2016-06-02 14:17:00-07:00,co2,430.4,ppm,-3,ft
PMELCO2_kaneohe,2017-05-29 08:17:00-07:00,salinity,34.51,PSU,-3,ft
PMELCO2_alawai,2019-12-20 13:17:00-08:00,salinity,34.11,PSU,-3,ft
PMELCO2_alawai,2020-11-21 13:17:00-08:00,salinity,33.91,PSU,-3,ft
PMELCO2_whots,2009-12-27 19:17:00-08:00,water_temperature,75.542,°F,-3,ft
PMELCO2_whots,2014-11-16 04:17:00-08:00,co2,399.9,ppm,-3,ft
PMELCO2_cce1,2009-07-05 05:17:00-07:00,co2,372.1,ppm,-3,ft
NERRS_elksmwq,2021-11-02 17:45:00-07:00,salinity,29.3,PSU,3,ft
PMELCO2_alawai,2015-06-22 17:17:00-07:00,co2,388.4,ppm,-3,ft
NERRS_elkapwq,2021-09-16 17:45:00-07:00,oxygen_saturation,89.6,%,5,ft
PMELCO2_whots,2021-10-21 02:17:00-07:00,water_temperature,77.99,°F,-3,ft
PMELCO2_alawai,2009-05-03 17:17:00-07:00,water_temperature,77.9,°F,-3,ft
PMELCO2_alawai,2020-11-03 19:17:00-08:00,salinity,34.79,PSU,-3,ft
PMELCO2_crimp,2013-02-13 07:17:00-08:00,co2,536.9,ppm,-3,ft
PMELCO2_cce1,2016-02-16 07:17:00-08:00,water_temperature,59.252,°F,-3,ft
PMELCO2_crimp,2014-05-29 11:17:00-07:00,co2,538.9,ppm,-3,ft
PMELCO2_kilonalu,2012-04-22 02:17:00-07:00,co2,375.8,ppm,-3,ft
NERRS_elkvmwq,2021-09-15 06:00:00-07:00,pH,8.1,,3,ft
PMELCO2_kilonalu,2009-10-17 17:17:00-07:00,water_temperature,79.952,°F,-3,ft
NERRS_elkvmwq,2021-10-15 06:00:00-07:00,oxygen_concentration,6.7,mg/L,3,ft
PMELCO2_cce1,2010-02-08 04:17:00-08:00,co2,336.9,ppm,-3,ft
NERRS_elksmwq,2021-09-16 18:45:00-07:00,oxygen_concentration,5.6,mg/L,6,ft
NERRS_pdbbywq,2021-09-18 12:45:00-07:00,water_temperature,55.76,°F,-7,ft
NERRS_soswiwq,2021-10-14 13:00:00-07:00,oxygen_concentration,6.8,mg/L,-3,ft
PMELCO2_whots,2018-04-15 23:17:00-07:00,water_temperature,74.588,°F,-3,ft
PMELCO2_cce2,2013-05-03 02:17:00-07:00,pH,8.089,,-3,ft
PMELCO2_kilonalu,2012-06-21 23:17:00-07:00,co2,370.3,ppm,-3,ft
NERRS_sfbccwq,2021-10-27 18:30:00-07:00,salinity,30.8,PSU,-24,ft
PMELCO2_whots,2018-10-02 08:17:00-07:00,pH,8.032,,-3,ft
PMELCO2_alawai,2011-05-12 23:17:00-07:00,co2,394.1,ppm,-3,ft
PMELCO2_cce2,2021-10-09 02:17:00-07:00,co2,351.1,ppm,-3,ft
PMELCO2_cce2,2018-04-26 17:17:00-07:00,water_temperature,57.524,°F,-3,ft
NERRS_sfbsmwq,2021-10-15 01:45:00-07:00,oxygen_saturation,21.7,%,-26,ft
PMELCO2_alawai,2018-05-20 02:17:00-07:00,co2,389.3,ppm,-3,ft
KC_SEAQYSI,2021-10-22 08:15:00-07:00,oxygen_concentration,5.63,mg/L,-33,ft
PMELCO2_whots,2007-12-03 19:16:00-08:00,water_temperature,76.874,°F,-3,ft
PMELCO2_alawai,2010-07-31 23:16:00-07:00,water_temperature,78.926,°F,-3,ft
PMELCO2_whots,2013-08-06 20:17:00-07:00,co2,408.0,ppm,-3,ft
PMELCO2_whots,2008-09-28 17:17:00-07:00,co2,411.4,ppm,-3,ft
PMELCO2_cce1,2012-12-09 10:17:00-08:00,co2,393.1,ppm,-3,ft
NERRS_pdbbywq,2021-10-28 22:30:00-07:00,water_temperature,50.18,°F,-10,ft
NERRS_pdbbywq,2021-10-08 17:15:00-07:00,oxygen_concentration,7.8,mg/L,-13,ft
PMELCO2_crimp,2009-08-23 05:17:00-07:00,water_temperature,78.08,°F,-3,ft
NERRS_tjroswq,2021-09-16 07:15:00-07:00,water_temperature,69.98,°F,4,ft
PMELCO2_alawai,2020-11-09 01:17:00-08:00,co2,449.9,ppm,-3,ft
NERRS_pdbbywq,2021-09-17 18:00:00-07:00,oxygen_saturation,80.4,%,-13,ft
NERRS_elkapwq,2021-10-06 09:45:00-07:00,water_temperature,60.8,°F,5,ft
NERRS_elkapwq,2021-09-23 03:30:00-07:00,water_temperature,68.54,°F,5,ft
PMELCO2_cce2,2020-11-25 16:17:00-08:00,water_temperature,55.634,°F,-3,ft
NERRS_soswiwq,2021-11-01 03:30:00-07:00,salinity,3.9,PSU,-1,ft
PMELCO2_cce2,2021-01-29 19:17:00-08:00,water_temperature,55.616,°F,-3,ft
PMELCO2_crimp,2009-11-11 18:16:00-08:00,salinity,35.22,PSU,-3,ft
PMELCO2_whots,2017-10-18 08:17:00-07:00,water_temperature,79.664,°F,-3,ft
PMELCO2_whots,2019-05-04 05:17:00-07:00,pH,8.055,,-3,ft
NERRS_elksmwq,2021-10-01 18:00:00-07:00,oxygen_concentration,6.0,mg/L,5,ft
PMELCO2_cce1,2017-02-27 07:17:00-08:00,pH,8.072,,-3,ft
PMELCO2_whots,2018-10-07 02:17:00-07:00,water_temperature,80.15,°F,-3,ft
NERRS_pdbbywq,2021-10-15 04:00:00-07:00,water_temperature,50.9,°F,-8,ft
NERRS_sfbsmwq,2021-09-15 06:15:00-07:00,salinity,7.8,PSU,-4,ft
PMELCO2_whots,2013-10-06 08:17:00-07:00,salinity,35.18,PSU,-3,ft
NDBC_46041,2021-10-17 12:20:00-07:00,air_temperature,52.52,°F,13,ft
NERRS_sfbccwq,2021-10-11 21:30:00-07:00,oxygen_concentration,89.5,mg/L,-25,ft
PMELCO2_whots,2008-08-27 02:17:00-07:00,water_temperature,78.728,°F,-3,ft
PMELCO2_cce1,2008-12-22 16:17:00-08:00,co2,361.2,ppm,-3,ft
NERRS_sfbccwq,2021-09-23 19:00:00-07:00,oxygen_saturation,0.7,%,-29,ft
CARLSBD_Aquafarm1,2019-10-28 13:00:24-07:00,oxygen_concentration,237.5475,µmol/kg,-15,ft
NDBC_46041,2021-09-26 18:10:00-07:00,air_pressure,29.58906,inHg,0,ft
PMELCO2_alawai,2018-08-07 05:17:00-07:00,water_temperature,80.438,°F,-3,ft
CARLSBD_Aquafarm1,2020-02-05 04:00:25-08:00,water_pressure,5.551,dbar,-15,ft
PMELCO2_whots,2014-09-26 23:17:00-07:00,pH,8.031,,-3,ft
PMELCO2_cce1,2013-11-12 07:17:00-08:00,co2,372.2,ppm,-3,ft
PMELCO2_crimp,2020-09-03 05:17:00-07:00,pH,7.98,,-3,ft
PMELCO2_kaneohe,2016-01-31 10:17:00-08:00,water_temperature,77.612,°F,-3,ft
PMELCO2_whots,2010-10-13 17:17:00-07:00,water_temperature,79.574,°F,-3,ft
WCSH_Whiskey1,2019-09-20 20:22:50-07:00,pH,7.9625,,-13,ft
NERRS_soswiwq,2021-09-17 17:00:00-07:00,oxygen_saturation,76.2,%,-2,ft
PMELCO2_whots,2018-08-08 14:17:00-07:00,water_temperature,78.224,°F,-3,ft
PMELCO2_cce2,2014-04-29 17:17:00-07:00,salinity,33.47,PSU,-3,ft
PMELCO2_whots,2018-04-12 20:17:00-07:00,water_temperature,74.732,°F,-3,ft
NERRS_sfbsmwq,2021-09-18 02:15:00-07:00,oxygen_concentration,7.5,mg/L,-9,ft
PMELCO2_alawai,2020-04-16 17:17:00-07:00,water_temperature,77.252,°F,-3,ft
PMELCO2_whots,2018-05-14 05:17:00-07:00,water_temperature,76.208,°F,-3,ft
PMELCO2_kaneohe,2013-07-09 14:17:00-07:00,salinity,35.23,PSU,-3,ft
NERRS_sfbgcwq,2021-09-29 16:45:00-07:00,oxygen_saturation,19.5,%,-22,ft
NERRS_pdbbpwq,2021-09-22 17:15:00-07:00,water_temperature,56.3,°F,-10,ft
NERRS_elksmwq,2021-10-10 12:45:00-07:00,pH,7.9,,6,ft
NERRS_elkapwq,2021-09-12 14:30:00-07:00,salinity,34.4,PSU,6,ft
NERRS_soswiwq,2021-10-30 19:00:00-07:00,pH,7.4,,-5,ft
CARLSBD_Aquafarm1,2019-11-11 02:00:25-08:00,water_pressure,4.352,dbar,-15,ft
NERRS_elkapwq,2021-09-05 14:45:00-07:00,oxygen_concentration,3.3,mg/L,5,ft
PMELCO2_whots,2019-05-21 11:17:00-07:00,water_temperature,77.288,°F,-3,ft
PMELCO2_cce1,2014-03-29 08:17:00-07:00,water_temperature,58.568,°F,-3,ft
NERRS_sfbgcwq,2021-09-25 22:30:00-07:00,water_temperature,111.92,°F,-15,ft
NERRS_pdbbywq,2021-09-24 19:30:00-07:00,oxygen_saturation,90.4,%,-12,ft
NERRS_sfbccwq,2021-10-10 12:15:00-07:00,pH,28.0,,-25,ft
PMELCO2_whots,2011-06-11 20:17:00-07:00,salinity,34.75,PSU,-3,ft
NERRS_elksmwq,2021-09-24 08:45:00-07:00,water_temperature,67.28,°F,3,ft
PMELCO2_cce2,2013-06-08 05:17:00-07:00,co2,413.5,ppm,-3,ft
PMELCO2_whots,2021-09-13 11:17:00-07:00,water_temperature,79.268,°F,-3,ft
PMELCO2_alawai,2020-10-30 11:17:00-07:00,water_temperature,81.32,°F,-3,ft
PMELCO2_whots,2017-11-14 19:17:00-08:00,co2,394.3,ppm,-3,ft
PMELCO2_crimp,2008-08-24 05:16:00-07:00,salinity,35.21,PSU,-3,ft
PMELCO2_cce1,2012-05-15 14:17:00-07:00,co2,379.3,ppm,-3,ft
PMELCO2_cce1,2017-05-23 14:17:00-07:00,water_temperature,57.992,°F,-3,ft
NERRS_elkvmwq,2021-09-15 07:15:00-07:00,oxygen_saturation,60.3,%,4,ft
PMELCO2_cce2,2013-12-17 07:17:00-08:00,salinity,33.49,PSU,-3,ft
PMELCO2_crimp,2016-05-12 14:17:00-07:00,co2,519.7,ppm,-3,ft
PMELCO2_cce2,2013-10-20 17:17:00-07:00,salinity,33.56,PSU,-3,ft
PMELCO2_alawai,2011-06-18 08:17:00-07:00,salinity,34.6,PSU,-3,ft
NERRS_pdbbywq,2021-10-27 13:30:00-07:00,water_temperature,50.36,°F,-13,ft
PMELCO2_cce1,2008-11-16 01:17:00-08:00,co2,367.0,ppm,-3,ft
PMELCO2_kilonalu,2008-09-12 17:16:00-07:00,co2,406.4,ppm,-3,ft
PMELCO2_alawai,2010-03-21 20:17:00-07:00,co2,367.8,ppm,-3,ft
PMELCO2_cce1,2017-08-10 14:17:00-07:00,salinity,33.3,PSU,-3,ft
PMELCO2_crimp,2016-08-24 23:17:00-07:00,co2,574.8,ppm,-3,ft
PMELCO2_cce2,2014-08-12 17:17:00-07:00,co2,389.5,ppm,-3,ft
PMELCO2_crimp,2021-04-10 20:17:00-07:00,water_temperature,75.254,°F,-3,ft
PMELCO2_cce2,2014-11-15 16:17:00-08:00,water_temperature,62.816,°F,-3,ft
PMELCO2_whots,2007-10-16 08:16:00-07:00,co2,384.1,ppm,-3,ft
PMELCO2_alawai,2020-07-07 20:17:00-07:00,co2,388.1,ppm,-3,ft
PMELCO2_whots,2009-08-07 23:17:00-07:00,water_temperature,78.53,°F,-3,ft
NERRS_sfbgcwq,2021-10-20 09:45:00-07:00,salinity,80.7,PSU,-23,ft
PMELCO2_kaneohe,2016-07-05 08:17:00-07:00,water_temperature,78.692,°F,-3,ft
NERRS_elkapwq,2021-10-23 04:15:00-07:00,water_temperature,60.26,°F,5,ft
PMELCO2_alawai,2018-07-23 20:17:00-07:00,co2,400.8,ppm,-3,ft
PMELCO2_whots,2014-04-05 17:17:00-07:00,water_temperature,75.83,°F,-3,ft
NERRS_elkvmwq,2021-09-19 18:00:00-07:00,oxygen_concentration,8.5,mg/L,2,ft
NERRS_elkvmwq,2021-09-14 16:45:00-07:00,water_temperature,57.2,°F,5,ft
KC_SEAQYSI,2021-09-25 00:15:00-07:00,pH,7.76,,-33,ft
PMELCO2_cce1,2014-09-13 02:17:00-07:00,co2,410.9,ppm,-3,ft
PMELCO2_whots,2011-01-15 22:17:00-08:00,salinity,35.39,PSU,-3,ft
PMELCO2_cce2,2011-02-09 22:17:00-08:00,water_temperature,54.95,°F,-3,ft
NERRS_elkvmwq,2021-09-28 18:00:00-07:00,water_temperature,60.8,°F,4,ft
PMELCO2_crimp,2010-04-02 14:17:00-07:00,water_temperature,74.894,°F,-3,ft
PMELCO2_cce1,2017-05-27 17:17:00-07:00,salinity,33.07,PSU,-3,ft
PMELCO2_whots,2011-11-15 01:17:00-08:00,salinity,35.23,PSU,-3,ft
KC_SEAQYSI,2021-11-01 16:00:00-07:00,salinity,30.248,PSU,-33,ft
PMELCO2_cce2,2015-06-19 20:17:00-07:00,salinity,33.44,PSU,-3,ft
PMELCO2_alawai,2019-07-14 14:17:00-07:00,salinity,34.59,PSU,-3,ft
NDBC_46041,2021-10-23 16:10:00-07:00,air_pressure,29.642214,inHg,0,ft
PMELCO2_whots,2020-07-20 08:17:00-07:00,co2,404.8,ppm,-3,ft
PMELCO2_whots,2018-01-27 10:17:00-08:00,salinity,35.13,PSU,-3,ft
NERRS_sfbgcwq,2021-10-17 11:15:00-07:00,salinity,106.8,PSU,-30,ft
PMELCO2_crimp,2018-10-07 11:17:00-07:00,water_temperature,80.546,°F,-3,ft
PMELCO2_crimp,2012-12-25 19:17:00-08:00,water_temperature,74.336,°F,-3,ft
PMELCO2_cce2,2015-09-09 14:17:00-07:00,co2,390.5,ppm,-3,ft
PMELCO2_cce2,2014-07-21 08:17:00-07:00,water_temperature,66.362,°F,-3,ft
NERRS_tjroswq,2021-10-08 13:00:00-07:00,oxygen_concentration,7.8,mg/L,6,ft
PMELCO2_kaneohe,2018-12-21 04:17:00-08:00,salinity,34.92,PSU,-3,ft
NERRS_elksmwq,2021-09-14 15:15:00-07:00,pH,7.9,,5,ft
NERRS_sfbsmwq,2021-09-08 06:15:00-07:00,oxygen_concentration,6.5,mg/L,-7,ft
NERRS_elksmwq,2021-09-08 06:15:00-07:00,oxygen_saturation,68.9,%,1,ft
NDBC_46041,2021-09-19 23:30:00-07:00,water_temperature,57.92,°F,-2,ft
NERRS_pdbbywq,2021-09-04 00:30:00-07:00,water_temperature,58.1,°F,-11,ft
NERRS_pdbbywq,2021-10-11 08:00:00-07:00,water_temperature,51.44,°F,-10,ft
NERRS_elksmwq,2021-10-14 09:00:00-07:00,salinity,32.9,PSU,5,ft
NERRS_elkvmwq,2021-09-15 20:00:00-07:00,pH,8.2,,6,ft
PMELCO2_alawai,2019-11-18 16:17:00-08:00,water_temperature,81.932,°F,-3,ft
PMELCO2_alawai,2012-05-13 11:17:00-07:00,water_temperature,75.578,°F,-3,ft
PMELCO2_whots,2020-02-15 22:17:00-08:00,water_temperature,74.714,°F,-3,ft
PMELCO2_cce1,2016-12-29 10:17:00-08:00,water_temperature,56.732,°F,-3,ft
PMELCO2_cce1,2021-10-06 23:17:00-07:00,co2,399.9,ppm,-3,ft
PMELCO2_crimp,2013-07-01 17:17:00-07:00,co2,494.6,ppm,-3,ft
PMELCO2_whots,2019-07-16 05:17:00-07:00,pH,7.991,,-3,ft
NERRS_sfbsmwq,2021-09-18 16:45:00-07:00,pH,7.6,,-8,ft
NERRS_elkapwq,2021-10-01 05:15:00-07:00,water_temperature,60.62,°F,5,ft
PMELCO2_kilonalu,2009-05-31 20:17:00-07:00,water_temperature,79.538,°F,-3,ft
PMELCO2_cce2,2013-09-20 08:17:00-07:00,water_temperature,57.902,°F,-3,ft
PMELCO2_whots,2007-07-24 17:16:00-07:00,water_temperature,78.818,°F,-3,ft
PMELCO2_crimp,2011-11-30 22:17:00-08:00,co2,434.3,ppm,-3,ft
PMELCO2_whots,2015-05-18 08:17:00-07:00,salinity,35.14,PSU,-3,ft
PMELCO2_whots,2011-04-13 05:17:00-07:00,co2,372.0,ppm,-3,ft
NERRS_tjroswq,2021-09-19 22:15:00-07:00,water_temperature,60.8,°F,6,ft
PMELCO2_cce2,2015-06-11 20:17:00-07:00,water_temperature,56.948,°F,-3,ft
PMELCO2_crimp,2015-02-21 19:17:00-08:00,co2,398.8,ppm,-3,ft
NERRS_elksmwq,2021-10-10 07:30:00-07:00,pH,7.9,,3,ft
NERRS_soswiwq,2021-10-16 16:00:00-07:00,oxygen_concentration,8.3,mg/L,-2,ft
PMELCO2_cce2,2011-01-16 10:17:00-08:00,co2,420.8,ppm,-3,ft
